PLD,LCD,LCD/PLD,SA,Porosity,PV,C%,H%,N%,O%,Metal %,Halogen %,TDU,KCH4,NCH4 1 Bar (mol/kg)
3.95303,4.75824,1.203694381,372.087,0.4557,0.274075589,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,5.31E-06,0.244152073
4.01813,5.12784,1.276175733,470.1,0.48134,0.302214465,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,5.54E-06,0.253146723
4.03284,5.13844,1.274149235,471.211,0.48386,0.304450415,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,5.48E-06,0.245990858
3.97372,5.2478,1.320626516,454.299,0.47784,0.299558035,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,5.37E-06,0.245569323
3.91943,4.9438,1.261356881,416.752,0.46968,0.291739392,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,4.97E-06,0.228027106
16.95439,17.44029,1.028659244,1602.6,0.70834,0.940198621,28.57142857,42.85714286,4.761904762,14.28571429,4.761904762,0,181,2.79E-06,0.138267797
4.08689,4.75983,1.164658212,426.24,0.50594,0.326311852,50.74626866,17.91044776,0,26.86567164,4.47761194,0,897,3.22E-05,0.991331748
7.69493,9.54888,1.240931366,1909.34,0.6774,0.781542942,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649,9.88E-06,0.476547894
7.73922,9.60606,1.241218107,1913.22,0.677,0.782209528,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649,9.28E-06,0.453047712
4.20115,4.7399,1.128238697,252.367,0.39348,0.22381616,41.17647059,29.41176471,5.882352941,17.64705882,5.882352941,0,721,4.81E-05,0.828437707
4.68679,4.84155,1.033020468,437.303,0.46642,0.332092076,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705,1.72E-05,0.674294037
4.57423,4.8139,1.052395704,437.522,0.4677,0.332951285,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705,1.86E-05,0.703895267
4.26622,4.77305,1.118800718,587.699,0.4922,0.367895476,47.22222222,33.33333333,16.66666667,0,2.777777778,0,1409,0.000010155,0.434837966
12.57512,26.25291,2.087686638,6197.13,0.9126,4.399874647,54.54545455,33.56643357,1.398601399,8.391608392,2.097902098,0,217,6.08E-06,0.302801935
12.49369,25.17564,2.015068407,5841.14,0.89098,3.636742124,51.89189189,38.91891892,1.081081081,6.486486486,1.621621622,0,241,7.18E-06,0.355545394
3.91316,4.51878,1.154764947,259.334,0.47356,0.391397778,50,36.20689655,3.448275862,8.620689655,1.724137931,0,1333,2.48E-05,0.716496117
4.98141,8.08398,1.622829681,1679.92,0.61126,0.667867078,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,1.53E-05,0.705342158
4.88927,8.10638,1.657993934,1720.74,0.60644,0.671822431,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,1.66E-05,0.751718018
4.97897,7.89565,1.585799874,1696.52,0.60914,0.671399552,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,1.53E-05,0.697520882
6.22752,7.54994,1.212350984,2635.79,0.71052,0.886758897,51.1627907,23.25581395,2.325581395,18.60465116,4.651162791,0,817,0.000012258,0.582541333
4.28231,5.87217,1.371262239,2186.18,0.65652,0.687788949,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889,0.000029016,1.273530072
4.06042,6.33732,1.560754799,1597.09,0.62358,0.526414425,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889,1.65E-05,0.730014004
6.45442,6.88379,1.066523406,869.469,0.5708,0.352076189,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,1.24E-05,0.526923141
10.76844,25.42698,2.361250098,2429.07,0.83658,1.279013946,49.82698962,24.91349481,4.152249135,13.84083045,5.190311419,2.076124567,433,3.98E-06,0.195395181
5.68454,5.83174,1.025894795,339.646,0.41258,0.271671923,50,30,0,16.66666667,3.333333333,0,1345,1.11E-05,0.363873331
4.38571,5.73292,1.307181733,738.242,0.52164,0.425425719,50,30,0,16.66666667,3.333333333,0,505,4.16E-05,1.187913338
5.25081,7.26399,1.383403703,1781.01,0.59932,0.621823803,43.75,18.75,6.25,25,6.25,0,595,2.22E-05,0.874064881
5.5873,6.57451,1.176688204,1598.37,0.60734,0.646685648,43.75,18.75,6.25,25,6.25,0,353,1.81E-05,0.801033859
9.61852,10.84161,1.127159896,1047.51,0.57126,0.538766964,41.50943396,45.28301887,0,7.547169811,1.257861635,3.773584906,721,4.34E-06,0.201788268
4.52481,10.64181,2.351879968,2210.5,0.67086,0.750713382,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,1.35E-05,0.616060938
7.28684,8.54501,1.172663322,1117.3,0.59522,0.600661998,48.21428571,37.5,12.5,0,1.785714286,0,397,1.01E-05,0.478716684
4.40002,8.03493,1.826112154,568.271,0.48206,0.419649697,48.4375,35.9375,10.9375,3.125,1.5625,0,1249,2.66E-05,0.844936746
4.27216,9.42427,2.205973091,1462.69,0.61826,0.629302369,46.875,21.875,6.25,20.3125,4.6875,0,1105,1.43E-05,0.530001825
4.5072,7.01648,1.556727015,812.514,0.5435,0.512571439,44.18604651,34.10852713,12.40310078,7.751937984,1.550387597,0,421,9.64E-06,0.424659098
10.50387,10.88001,1.035809659,979.185,0.59548,0.498831414,53.16455696,27.84810127,0,15.18987342,3.797468354,0,993,2.25E-05,0.683135975
8.65931,10.6197,1.226391017,1979.25,0.63988,0.856356697,49.76525822,41.31455399,4.225352113,3.755868545,0.938967136,0,993,2.00E-05,0.782250714
9.23563,18.42063,1.99451797,4981.55,0.8539,2.449842635,57.14285714,29.71428571,2.285714286,9.142857143,1.714285714,0,593,6.83E-06,0.338804723
5.62993,8.06476,1.432479622,2860.55,0.70336,0.938611779,42.10526316,42.10526316,7.01754386,7.01754386,1.754385965,0,289,1.56E-05,0.700130349
13.27772,19.47488,1.466733746,3743.59,0.82878,2.061636663,54.18060201,30.10033445,0,12.04013378,3.678929766,0,235,8.54E-06,0.404646539
8.65235,9.6188,1.111697978,2710.82,0.67854,0.903923342,54,30,0,13,3,0,1249,1.91E-05,0.839979677
3.94175,6.41608,1.627723727,695.764,0.58084,0.345557089,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,9.00E-06,0.394619274
4.3641,6.81111,1.560713549,1057.56,0.61502,0.409800237,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,7.47E-06,0.34967362
4.04495,6.48792,1.60395555,769.997,0.59546,0.364340564,46.15384615,25.64102564,20.51282051,0,7.692307692,0,625,0.000008585,0.379663559
4.0805,6.5428,1.603430952,807.21,0.59428,0.368436062,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,8.41E-06,0.381252551
5.52422,14.24572,2.578774922,2301.71,0.71476,0.963650753,40.4494382,40.4494382,0,14.60674157,4.494382022,0,289,6.57E-06,0.327499363
4.2994,7.85983,1.828122529,898.818,0.6021,0.572817566,44.11764706,27.94117647,4.411764706,19.11764706,4.411764706,0,657,2.59E-05,0.988949836
4.94321,9.91084,2.00494011,1865.3,0.63632,0.803020666,43.03797468,43.03797468,2.53164557,7.594936709,1.265822785,0,1089,1.22E-05,0.561045262
5.63203,7.21454,1.280983944,852.504,0.50304,0.47254657,42.17252396,42.17252396,2.555910543,8.945686901,1.597444089,0,793,3.83E-05,0.79257448
6.87343,12.16451,1.769787428,2788.96,0.71512,0.923003453,47.61904762,28.57142857,0,19.04761905,4.761904762,0,2689,1.03E-05,0.484864926
5.4451,6.31092,1.159009017,646.115,0.49582,0.445232665,43.90243902,39.02439024,4.87804878,9.756097561,2.43902439,0,481,5.20E-06,0.240892157
7.89199,12.69936,1.609145475,1241.63,0.60804,0.558932216,32.9787234,41.4893617,2.127659574,17.0212766,6.382978723,0,415,1.93E-05,0.739699894
4.01347,4.56554,1.137554286,578.407,0.53154,0.349260792,47.05882353,11.76470588,0,23.52941176,5.882352941,11.76470588,505,1.65E-05,0.592925994
3.99297,5.27678,1.321517567,310.905,0.53012,0.523208417,54.54545455,29.54545455,0,13.63636364,2.272727273,0,841,5.21E-05,1.558601841
4.93668,5.48228,1.11051962,775.021,0.53086,0.447990683,55.17241379,27.5862069,0,13.79310345,3.448275862,0,865,4.03E-05,1.241197219
4.89759,5.65614,1.154882299,912.108,0.55704,0.500444708,54.23728814,28.24858757,0,14.12429379,3.389830508,0,853,2.82E-05,1.000940175
4.51467,5.44142,1.205275247,497.962,0.5001,0.275040148,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,2.06E-05,0.657312239
4.88169,5.99991,1.229064115,1473.32,0.61502,0.556765614,45.94594595,21.62162162,0,27.02702703,5.405405405,0,625,1.59E-05,0.687175365
4.20229,5.16583,1.229289268,618.213,0.51252,0.439463575,47.76119403,38.80597015,5.970149254,5.970149254,1.492537313,0,457,3.62E-05,1.118368064
7.13629,8.60576,1.205915118,1922.64,0.64768,0.657724773,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,529,8.87E-06,0.429418071
4.27166,5.34617,1.251543896,129.832,0.38542,0.179894328,29.41176471,35.29411765,5.882352941,23.52941176,5.882352941,0,385,0.000085387,0.598859843
7.37185,9.02635,1.224434843,2404.5,0.73326,0.85406691,60,0,20,0,20,0,385,1.92E-06,0.095591999
6.30914,7.54763,1.196300922,1354.36,0.61346,0.603359758,34.28571429,28.57142857,34.28571429,0,2.857142857,0,337,9.63E-06,0.457165046
5.41267,6.44764,1.19121247,2186.16,0.63174,0.687438315,50,26.92307692,3.846153846,15.38461538,3.846153846,0,457,2.12E-05,0.944251865
5.21845,6.19215,1.186587972,1767,0.62202,0.648383939,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685,2.65E-05,1.118489626
5.72948,7.70901,1.345499068,1562.21,0.59466,0.591760374,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685,1.68E-05,0.760941265
6.19226,7.11646,1.149250839,1345.21,0.57908,0.561684627,34.7826087,26.08695652,10.86956522,23.91304348,4.347826087,0,481,2.06E-05,0.880184123
5.75134,6.79615,1.181663751,1170.63,0.5675,0.512350583,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553,8.94E-06,0.428203121
5.81846,6.76349,1.162419266,1178.13,0.56678,0.509076211,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553,1.00E-05,0.473228788
11.54677,12.36039,1.070462995,1090.28,0.6806,0.492681444,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,4.19E-06,0.205114765
5.97028,8.02487,1.344136288,794.886,0.58634,0.357853878,39.25233645,28.03738318,22.42990654,0,10.28037383,0,487,2.91E-06,0.138569198
4.59142,5.47244,1.191883992,1250.71,0.55474,0.538467512,42.64705882,35.29411765,5.882352941,11.76470588,1.470588235,2.941176471,545,2.97E-05,1.117582757
9.13066,13.54985,1.483994585,3063.99,0.77418,1.229087353,43.68932039,25.24271845,14.5631068,11.65048544,4.854368932,0,257,6.56E-06,0.321586231
5.06628,5.31376,1.048848465,501.744,0.43594,0.290756538,31.25,12.5,12.5,31.25,12.5,0,513,1.98E-05,0.662633605
8.58384,20.24597,2.358614559,5463.9,0.86082,2.531428924,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157,5.80E-06,0.290729953
8.54605,20.14565,2.357305422,5410.53,0.8642,2.526442575,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157,5.82E-06,0.287644548
13.9632,27.24034,1.950866564,4661.11,0.85936,2.566058018,54.90196078,31.37254902,3.921568627,7.843137255,1.960784314,0,481,7.62E-06,0.370675517
12.10117,13.37019,1.104867546,3298.52,0.74568,1.200204734,43.90243902,21.95121951,29.26829268,1.219512195,3.658536585,0,433,1.02E-05,0.489731905
7.46421,8.75902,1.173469128,2463.54,0.68932,0.89469442,43.24324324,21.62162162,28.82882883,1.801801802,4.504504505,0,577,0.000014712,0.632327221
31.49051,33.05863,1.04979659,2924.66,0.83208,1.799305863,51.61290323,25.80645161,4.301075269,12.90322581,4.301075269,1.075268817,433,7.74E-06,0.375621676
6.75088,9.2615,1.37189522,3482.45,0.72368,1.108933467,55.38461538,30.76923077,0,12.30769231,1.538461538,0,1249,1.71E-05,0.711650761
4.56338,5.47883,1.200607883,353.444,0.45418,0.217427521,29.26829268,0,0,58.53658537,12.19512195,0,649,2.06E-06,0.095323226
5.21436,7.21036,1.382789067,592.725,0.46604,0.36196157,37.14285714,42.85714286,5.714285714,11.42857143,2.857142857,0,892,1.01E-05,0.432134613
4.27878,5.92256,1.384170254,1179.4,0.5748,0.5557543,50,27.38095238,0,16.66666667,3.571428571,0,1953,2.55E-05,1.020591934
4.1969,5.64744,1.345621768,1028.17,0.56064,0.516404768,49.41176471,28.23529412,0,16.47058824,3.529411765,0,1921,3.01E-05,1.15517701
4.92473,6.99036,1.419440254,1940.93,0.61972,0.699565622,43.24324324,36.03603604,1.801801802,14.41441441,2.702702703,0,1009,1.30E-05,0.594921667
3.97632,5.3188,1.337618703,915.877,0.49066,0.471090885,52.94117647,23.52941176,17.64705882,2.941176471,2.941176471,0,757,3.39E-05,1.137650502
10.45745,10.54661,1.008525979,1428.96,0.66182,0.75013488,36,44,8,8,4,0,253,6.55E-06,0.319828677
10.23297,10.35764,1.012183169,1402.89,0.65554,0.733276882,36,44,8,8,4,0,253,0.000007095,0.344872464
9.95473,10.07029,1.011608552,1052.99,0.61098,0.598126267,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,3.00E-06,0.149170567
10.19883,10.32219,1.012095505,1394.3,0.65654,0.734888688,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289,6.91E-06,0.335452761
10.23127,10.36311,1.012885986,1405.64,0.6572,0.738175655,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289,6.33E-06,0.31070104
10.2098,10.32563,1.011344982,899.718,0.6122,0.52518251,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,2.92E-06,0.144868684
9.78954,9.9082,1.012121101,1041.82,0.6064,0.587750671,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,2.90E-06,0.143347366
9.63706,9.77409,1.014219067,1137.79,0.59722,0.60298575,35.48387097,48.38709677,6.451612903,6.451612903,3.225806452,0,253,5.02E-06,0.248896323
9.89092,10.03622,1.014690241,1204.17,0.6104,0.63534888,36.66666667,46.66666667,6.666666667,6.666666667,3.333333333,0,289,5.17E-06,0.255090095
5.16047,6.75364,1.308725756,2920.28,0.6548,0.819826069,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,3.69E-05,1.602147396
5.02845,6.64209,1.320902067,2807.48,0.65108,0.805574734,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,3.93E-05,1.692168046
5.44633,7.19383,1.320858266,3045.62,0.67,0.874350599,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,3.07E-05,1.370127852
5.16957,6.75186,1.306077682,2922.87,0.65506,0.820151595,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,3.70E-05,1.613239972
6.03558,10.21454,1.692387476,2555.34,0.68238,0.892734026,52.29357798,30.27522936,2.752293578,11.9266055,2.752293578,0,649,1.44E-05,0.671507325
5.96794,8.00306,1.34100879,3093.57,0.68974,0.944800134,52.94117647,30.88235294,4.411764706,9.558823529,2.205882353,0,817,2.00E-05,0.913311784
4.44638,5.76875,1.297403731,612.022,0.5208,0.410227326,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,1.56E-05,0.547953556
4.21546,5.29029,1.25497336,509.336,0.51408,0.393737937,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,1.94E-05,0.615097453
3.97858,5.12362,1.287801175,470.499,0.5062,0.380973884,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,2.10E-05,0.632824335
4.35013,6.20265,1.42585394,1784.77,0.62414,0.536636115,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601,2.13E-05,0.887880027
4.27368,6.19335,1.44918431,1720.61,0.61876,0.531306886,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601,2.08E-05,0.877340753
4.31969,6.19267,1.433591299,1843.83,0.62612,0.563523779,50,25,3.125,18.75,3.125,0,577,2.27E-05,0.931559659
5.06222,15.21578,3.005752417,911.16,0.63732,0.483668265,28.23529412,9.411764706,37.64705882,4.705882353,14.11764706,5.882352941,481,1.03E-05,0.409772125
4.06192,14.00278,3.447330327,690.868,0.6173,0.454542108,28.23529412,9.411764706,37.64705882,0,14.11764706,10.58823529,481,6.98E-06,0.305978432
5.42937,15.16495,2.793132537,895.823,0.46744,0.364797053,29.62962963,9.87654321,39.50617284,0,14.81481481,6.172839506,481,7.73E-06,0.338549479
9.65919,15.53135,1.607935034,1710.64,0.73432,0.998781311,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481,7.59E-06,0.360439523
5.38602,15.93969,2.959456148,738.37,0.68242,0.440197128,30,10,40,0,15,5,481,4.95E-06,0.228399551
10.50859,16.17666,1.53937493,1524.83,0.7619,0.92961455,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481,5.85E-06,0.283206436
4.72091,7.75357,1.642388861,1321.08,0.55784,0.522654874,48.8372093,27.90697674,0,17.44186047,3.488372093,0,961,2.84E-05,0.934682443
10.4749,10.82145,1.033083848,1247.5,0.6262,0.551256657,46.51162791,31.00775194,6.201550388,10.85271318,5.426356589,0,401,2.33E-05,0.868971734
8.28637,10.23635,1.235323791,3251.65,0.7734,1.077825285,30,0,0,60,10,0,289,2.00E-06,0.100287576
7.89385,9.01955,1.142604686,3246.91,0.77522,1.085800085,30,0,0,60,10,0,385,1.86E-06,0.092801161
5.82599,6.17717,1.060278167,4189.04,0.70416,0.940122215,51.85185185,22.22222222,0,22.22222222,3.703703704,0,529,1.98E-05,0.940823844
5.28644,8.04962,1.52269202,3236.51,0.72136,1.054678476,37.5,0,56.25,0,6.25,0,385,3.49E-06,0.172567209
5.31359,8.04915,1.514823312,3164.72,0.72088,1.030952309,37.5,0,56.25,0,6.25,0,385,3.53E-06,0.174462128
5.36514,8.07729,1.50551337,3143.27,0.72316,1.024789313,37.5,0,56.25,0,6.25,0,385,3.64E-06,0.180133578
5.64009,8.11263,1.438386621,3699.22,0.7351,1.149693144,37.5,0,56.25,0,6.25,0,385,3.37E-06,0.167257156
5.54983,8.13134,1.465151185,3578.23,0.73478,1.104347774,37.5,0,56.25,0,6.25,0,385,3.59E-06,0.178679319
5.60091,8.16514,1.457823818,3540.44,0.7371,1.096516022,37.5,0,56.25,0,6.25,0,385,3.70E-06,0.182382251
4.71424,6.49399,1.377526388,1135.24,0.5902,0.551202428,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,9.54E-06,0.430289666
4.72062,6.21678,1.316941419,1242.3,0.5877,0.591979419,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,9.33E-06,0.42584301
4.26641,6.49176,1.521597784,1107.02,0.57246,0.54534023,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,8.82E-06,0.402448001
4.79422,6.27069,1.307968762,1928.94,0.66014,0.700023859,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,529,1.84E-05,0.789183524
6.15688,9.97626,1.620343421,2876.23,0.73308,0.936442545,47.27272727,23.63636364,0,23.63636364,5.454545455,0,625,1.09E-05,0.515414786
4.74798,5.61731,1.183094706,1048.44,0.54568,0.462526912,32,36,20,8,4,0,337,1.14E-05,0.53180791
4.06846,18.4936,4.545602021,1505.19,0.72808,0.729758444,36.14457831,9.036144578,7.228915663,1.807228916,2.409638554,43.37349398,421,6.26E-06,0.295992325
7.98654,19.69299,2.465772412,4918.37,0.83212,2.031771146,51.06382979,28.72340426,12.76595745,3.191489362,4.255319149,0,553,6.15E-06,0.304318504
5.12647,14.73899,2.875075832,2561.45,0.71414,0.965307121,43.90243902,32.92682927,14.63414634,3.658536585,4.87804878,0,361,9.81E-06,0.476522427
9.90606,13.79678,1.392761602,3804.38,0.8154,1.49928566,55.93220339,30.50847458,0,11.01694915,2.542372881,0,385,6.21E-06,0.307380673
6.79888,11.29156,1.660797072,3757.89,0.75652,1.221566826,54.83870968,29.03225806,0,12.90322581,3.225806452,0,901,1.82E-05,0.799962349
9.01928,10.87246,1.205468729,636.139,0.55448,0.316474986,31.16883117,41.55844156,5.194805195,7.792207792,7.359307359,6.926406926,193,3.70E-06,0.172115542
4.3432,5.92703,1.364668908,1507.32,0.61806,0.605181733,42.02898551,33.33333333,14.49275362,1.449275362,4.347826087,4.347826087,631,2.48E-05,1.025049652
20.98793,21.72315,1.03503061,4576.11,0.89992,2.918937153,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,289,3.71E-06,0.185037362
17.55669,18.57439,1.057966507,4583.02,0.89466,2.78128031,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,769,3.63E-06,0.180690902
5.69718,8.61386,1.511951527,1654.59,0.61184,0.682346145,40.59701493,47.76119403,3.582089552,5.671641791,2.089552239,0.298507463,449,0.000019752,0.779849296
8.62623,13.3117,1.543165438,3602.28,0.72854,1.247566224,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009,1.13E-05,0.526933704
8.49712,13.14316,1.546778202,3478.92,0.72426,1.205896114,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009,1.21E-05,0.566414983
10.23686,21.31368,2.082052504,3650.11,0.78646,1.560863887,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,1.29E-05,0.598097275
10.09364,21.10286,2.090708605,3623.14,0.78424,1.53250895,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,1.40E-05,0.638374954
9.52705,21.88013,2.296632221,3907.44,0.79112,1.677612257,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,1.21E-05,0.563817333
5.75458,7.36646,1.280103848,1392.72,0.59344,0.551549793,48.55491329,25.43352601,6.936416185,15.02890173,4.046242775,0,497,7.33E-06,0.348188635
16.92881,18.61448,1.09957404,4498.68,0.83828,1.916112368,51.61290323,25.80645161,2.580645161,15.48387097,4.516129032,0,361,5.89E-06,0.290385321
4.6855,5.54904,1.184300502,343.254,0.4217,0.334125664,47.95918367,39.79591837,1.020408163,9.183673469,2.040816327,0,881,8.96E-06,0.358691175
4.86094,6.48832,1.334787099,804.566,0.51428,0.384370469,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,513,0.000015897,0.636671718
4.74657,6.37536,1.343150949,768.863,0.5131,0.372189177,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,769,1.90E-05,0.713053059
11.96997,29.73511,2.4841424,2274.75,0.84066,1.800355934,44.72049689,24.8447205,19.8757764,0,7.453416149,3.105590062,157,8.60E-06,0.363242731
3.90699,18.63687,4.770135066,2587.55,0.72376,1.069108904,44.13793103,22.06896552,27.5862069,2.75862069,2.75862069,0.689655172,1153,9.50E-06,0.436489665
7.50799,8.31867,1.107975637,1038.07,0.5793,0.436121358,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529,5.09E-06,0.242946349
5.70379,7.95789,1.395193371,1723.76,0.61892,0.606160325,43.75,18.75,6.25,25,6.25,0,397,1.07E-05,0.481282034
7.16704,7.9618,1.110890968,970.01,0.56886,0.400171645,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529,5.12E-06,0.244659492
6.80286,8.39634,1.234236777,1919.37,0.64358,0.722106156,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,1169,2.43E-05,0.891699894
6.8904,8.30709,1.205603448,1906.85,0.64216,0.715343184,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,1169,2.45E-05,0.893135416
