PLD ,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KN2,NN2 1 Bar (mol/kg)
11.53771,28.66522,2.484480889,5722.47,0.8844,3.168200495,60.60606061,24.24242424,0,12.12121212,3.03030303,0,385,3.73293E-06,0.183679644
7.17794,10.08038,1.404355567,4146.15,0.77204,1.309956682,48,28.8,4.8,15.2,3.2,0,337,3.68137E-06,0.179197073
4.73018,6.73207,1.423216453,1218.36,0.57996,0.545942333,42.35294118,32.94117647,2.352941176,18.82352941,3.529411765,0,529,2.82792E-06,0.124569679
4.777,5.63813,1.180265857,1128.81,0.5562,0.53939776,46.51162791,37.20930233,1.550387597,12.40310078,2.325581395,0,1153,5.90738E-06,0.20267073
4.18269,4.74189,1.133693867,633.762,0.53332,0.337226287,26.92307692,42.30769231,3.846153846,19.23076923,3.846153846,0,121,2.76155E-06,0.123253627
4.22431,4.76043,1.126913034,614.621,0.5311,0.327213357,26.92307692,42.30769231,3.846153846,19.23076923,3.846153846,0,121,2.09365E-06,0.093867224
4.137,4.67022,1.1288905,704.645,0.5216,0.384040525,26.92307692,42.30769231,3.846153846,19.23076923,3.846153846,0,121,2.90017E-06,0.125271061
6.97754,7.51924,1.077634811,908.004,0.5231,0.44571117,47.14285714,31.42857143,8.571428571,10,2.857142857,0,881,3.47408E-06,0.147610121
4.28813,10.40242,2.425863955,1041.46,0.57268,0.59508062,42.73789649,42.57095159,2.671118531,10.68447412,1.335559265,0,1029,4.60183E-06,0.138739776
6.98688,7.13587,1.021324253,2524.68,0.67844,0.821554856,52.83018868,30.18867925,0,15.09433962,1.886792453,0,961,4.89038E-06,0.216163852
4.20216,7.53059,1.79207598,1198.43,0.57828,0.510113529,46.15384615,30.76923077,11.53846154,7.692307692,3.846153846,0,769,3.41033E-06,0.13238593
4.31562,12.82817,2.972497579,1883.67,0.67744,0.779682943,53.73134328,23.88059701,5.970149254,11.94029851,4.47761194,0,897,4.42467E-06,0.182769745
8.96976,20.25844,2.258526427,3726.05,0.85068,1.51929661,25.53191489,51.06382979,17.0212766,0,6.382978723,0,1,1.65168E-06,0.081904744
4.3317,5.48563,1.266391948,997.037,0.56218,0.474049464,48.97959184,30.6122449,2.040816327,16.32653061,2.040816327,0,793,7.93526E-06,0.261050561
4.29561,5.4678,1.272880918,970.962,0.56172,0.465732526,48.97959184,30.6122449,2.040816327,16.32653061,2.040816327,0,793,7.49957E-06,0.244798154
4.73121,7.22233,1.526529154,834.495,0.5419,0.515403125,43.63636364,40,7.272727273,7.272727273,1.818181818,0,703,6.83849E-06,0.20672421
3.94557,4.45838,1.129971081,573.938,0.49374,0.305486809,44.82758621,24.13793103,6.896551724,20.68965517,3.448275862,0,685,6.45378E-06,0.217693796
4.02494,5.64924,1.403558811,1489.73,0.62576,0.68141008,39.28571429,42.85714286,7.142857143,7.142857143,3.571428571,0,321,4.5918E-06,0.196214816
6.36797,7.13166,1.119926758,1446.85,0.61694,0.579667387,45.83333333,25,8.333333333,16.66666667,4.166666667,0,513,4.96692E-06,0.212416336
5.13941,6.90621,1.343774869,1043,0.54894,0.497246277,39.6039604,39.6039604,1.98019802,15.84158416,2.97029703,0,481,4.0072E-06,0.155299085
9.06013,12.96226,1.430692496,818.225,0.58428,0.601833683,45.63758389,37.58389262,2.684563758,9.395973154,0.67114094,4.026845638,1441,4.59732E-06,0.140392998
7.82076,9.85959,1.260694613,2761.53,0.71968,1.017723331,46.47887324,33.8028169,0,16.90140845,2.816901408,0,337,3.13391E-06,0.149941782
3.80534,5.63603,1.481084476,1142.94,0.66886,0.50683115,47.05882353,0,35.29411765,0,17.64705882,0,289,8.55254E-07,0.041947948
4.52481,5.17093,1.142794946,447.326,0.43432,0.318059654,45.65217391,28.26086957,15.2173913,8.695652174,2.173913043,0,1045,3.16348E-06,0.099889151
5.17685,5.68191,1.097561258,1193.34,0.62746,0.482702383,40,26.66666667,26.66666667,0,6.666666667,0,769,4.61851E-06,0.18400306
4.61164,5.42545,1.176468675,701.556,0.54486,0.411740257,40,26.66666667,26.66666667,0,6.666666667,0,513,8.15375E-06,0.241647687
6.82289,9.58074,1.404205549,2111.76,0.66388,0.737532995,52.88135593,20.33898305,4.06779661,17.62711864,5.084745763,0,505,4.30564E-06,0.199871737
7.91904,11.11626,1.403738332,2486.52,0.68722,0.952849731,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,865,3.9097E-06,0.176622246
7.92037,11.17851,1.411362095,2476.22,0.68832,0.960997185,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,433,3.52477E-06,0.168609862
7.94034,11.20436,1.41106804,2528.64,0.69136,0.972365993,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,433,3.81647E-06,0.177191569
7.9594,11.21713,1.409293414,2534.51,0.69322,0.978251053,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,433,3.77747E-06,0.177995414
8.02511,11.31495,1.40994329,2537.64,0.69652,0.993317228,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,433,3.45605E-06,0.164279527
8.06264,11.58602,1.437000784,2551.68,0.6987,1.006017097,51.2195122,36.58536585,1.219512195,9.756097561,1.219512195,0,433,3.4482E-06,0.165386589
8.11262,10.55388,1.300921281,2011.34,0.69876,0.700990552,23.52941176,17.64705882,0,41.17647059,11.76470588,0,241,1.42876E-06,0.070647038
3.81582,10.13591,2.656286198,1089.33,0.58606,0.451784985,22.22222222,33.33333333,0,29.62962963,7.407407407,0,145,2.35301E-06,0.101681103
6.27962,6.73786,1.072972568,1190.87,0.55114,0.525841753,52.23880597,40.29850746,1.492537313,0,1.492537313,1.492537313,1033,2.35093E-06,0.098306114
5.83045,6.43441,1.103587202,1192.17,0.54634,0.55122718,52.23880597,40.29850746,1.492537313,0,1.492537313,1.492537313,1033,2.37263E-06,0.100724577
6.57358,10.73095,1.632436207,2236.69,0.70952,0.845791368,45.67901235,24.69135802,0,24.69135802,4.938271605,0,1297,5.59912E-06,0.190214162
3.80818,6.93892,1.822109249,965.415,0.53864,0.508237248,42.45810056,37.98882682,7.82122905,10.05586592,1.675977654,0,1009,4.30129E-06,0.1729164
7.38328,8.51519,1.153307202,662.177,0.57612,0.390513052,28.91566265,28.91566265,0,36.14457831,6.024096386,0,433,7.05318E-07,0.03369118
6.64251,9.16485,1.379726941,1248.4,0.6251,0.560990056,49.23076923,18.46153846,0,24.61538462,6.153846154,0,625,3.49065E-06,0.15023286
6.791,9.3261,1.373302901,1309.03,0.58256,0.483275816,24,44,0,23.11111111,8.888888889,0,145,8.94165E-07,0.043920625
6.15098,11.6643,1.896331967,1309.84,0.60204,0.499717786,22.72727273,40.90909091,0,26.26262626,10.1010101,0,145,8.15634E-07,0.040472768
7.44692,7.63383,1.025098967,802.71,0.52154,0.494636709,48.48484848,36.36363636,0,13.63636364,1.515151515,0,961,1.11256E-06,0.054122336
7.34904,7.57798,1.031152368,805.981,0.53128,0.503091768,48.48484848,36.36363636,0,13.63636364,1.515151515,0,961,1.14197E-06,0.056353627
4.61181,5.46888,1.185842435,616.047,0.55032,0.327854398,46.875,9.375,0,37.5,6.25,0,730,1.45002E-06,0.070295417
4.48576,4.82967,1.076667053,279.235,0.40382,0.238003183,37.83783784,27.02702703,10.81081081,18.91891892,5.405405405,0,577,4.72908E-06,0.09293708
5.12774,7.97174,1.554630305,1602.6,0.61652,0.534463776,35.71428571,40.71428571,2.857142857,13.57142857,7.142857143,0,173,2.73933E-06,0.12953103
4.31957,4.63167,1.072252562,803.788,0.53764,0.419883635,29.41176471,47.05882353,17.64705882,0,5.882352941,0,97,6.73661E-06,0.209166107
5.70228,8.71143,1.527709969,935.94,0.58006,0.400466703,36.36363636,24.24242424,6.060606061,24.24242424,6.060606061,0,577,2.9998E-06,0.131587458
4.60431,6.39385,1.388666271,2050.68,0.65246,0.743852721,51.94805195,29.87012987,0,12.98701299,2.597402597,2.597402597,685,6.88731E-06,0.264751765
6.62876,9.02646,1.361711693,3106.26,0.77536,1.008975058,45,15,0,30,10,0,241,2.12282E-06,0.105325567
6.67504,11.11776,1.665572042,2566.76,0.73654,0.860321309,40,13.33333333,2.962962963,35.55555556,8.148148148,0,721,2.18375E-06,0.106487285
5.5145,7.56113,1.371136096,754.486,0.55572,0.481247023,45.62211982,33.1797235,0,17.51152074,3.686635945,0,2017,3.78244E-06,0.153176705
10.60987,16.88394,1.591342778,4491.91,0.82904,1.855455986,45.62211982,33.1797235,0,17.51152074,3.686635945,0,1513,2.92816E-06,0.139965821
5.39638,6.49431,1.203456762,2258.29,0.72602,0.666985145,80,0,0,0,20,0,577,1.23617E-06,0.060799515
5.07662,5.98913,1.179747549,410.898,0.51786,0.394665244,44.03669725,36.69724771,7.339449541,7.339449541,2.752293578,0,897,3.17525E-06,0.122651389
5.85889,6.71051,1.145355178,1613.43,0.60748,0.573462221,41.17647059,27.45098039,11.76470588,15.68627451,3.921568627,0,449,3.69152E-06,0.160963861
8.03964,10.85901,1.350683613,1199.88,0.62,0.600112279,40,28,20,8,4,0,1249,2.73162E-06,0.118226148
13.37948,15.24588,1.1394972,2208.06,0.72862,0.937599728,33.33333333,30.55555556,25,5.555555556,5.555555556,0,625,2.14409E-06,0.101276699
13.37931,15.27666,1.141812246,2195.83,0.7279,0.936673221,33.33333333,30.55555556,25,5.555555556,5.555555556,0,625,2.12728E-06,0.100995226
3.9878,5.04878,1.266056472,447.07,0.45794,0.294920013,28.57142857,19.04761905,28.57142857,19.04761905,4.761904762,0,481,2.61747E-06,0.090378135
5.67473,7.21449,1.271336257,2484.96,0.66112,0.762146303,55.17241379,31.03448276,10.34482759,0,3.448275862,0,737,2.98802E-06,0.142328343
5.72761,7.18513,1.254472633,2353.59,0.65292,0.727562856,59.25925926,25.92592593,11.11111111,0,3.703703704,0,1201,3.43872E-06,0.155179104
3.84153,6.28733,1.636673409,1213.14,0.56778,0.528221492,47.25274725,32.96703297,9.89010989,3.296703297,2.197802198,3.296703297,673,4.07319E-06,0.173013303
4.24018,6.45593,1.522560363,1371.59,0.583,0.541967631,47.25274725,32.96703297,9.89010989,3.296703297,2.197802198,3.296703297,673,3.84186E-06,0.166447193
4.01365,6.1387,1.529455732,1015.34,0.54812,0.482712461,46.66666667,33.33333333,10,0,2.222222222,6.666666667,649,4.98884E-06,0.195642954
4.17814,6.05356,1.448864806,1223.59,0.57036,0.532067129,47.72727273,34.09090909,10.22727273,0,2.272727273,4.545454545,973,4.60389E-06,0.187759488
4.18536,6.18603,1.478016228,1398.86,0.58552,0.534794721,46.66666667,33.33333333,10,0,2.222222222,6.666666667,973,4.20387E-06,0.181670578
5.40179,17.36935,3.215480424,1369.1,0.65458,0.629180003,40,24,16,16,4,0,1345,1.80439E-06,0.074675956
6.88703,7.22845,1.049574345,2157.64,0.65106,0.763575974,41.17647059,35.29411765,5.882352941,14.70588235,2.941176471,0,385,3.55985E-06,0.170706942
5.04414,5.42608,1.075719548,555.352,0.49488,0.340828794,39.43661972,39.43661972,8.450704225,0,7.042253521,0,505,4.33271E-06,0.11985381
4.96809,5.35034,1.076941038,535.361,0.4913,0.335179904,39.43661972,39.43661972,8.450704225,0,7.042253521,0,505,4.37048E-06,0.118942812
4.91867,5.41931,1.101783612,522.04,0.48704,0.331333252,39.43661972,39.43661972,8.450704225,0,7.042253521,0,505,4.31908E-06,0.117095643
4.12193,5.72746,1.389509283,1426.73,0.60832,0.500617213,39.43661972,36.61971831,2.816901408,16.90140845,4.225352113,0,481,4.34327E-06,0.167044399
4.3241,5.85565,1.354189311,1759.67,0.63622,0.571554342,40,37.33333333,2.666666667,16,4,0,513,4.15216E-06,0.166269891
5.08946,6.15959,1.210263957,1921.4,0.63582,0.657624188,40,37.33333333,2.666666667,16,4,0,513,4.13691E-06,0.176089182
3.81827,4.75858,1.246265979,973.866,0.57852,0.587384812,56.14035088,28.07017544,0,14.03508772,1.754385965,0,769,8.15852E-06,0.286458849
5.3381,17.26438,3.234180701,1365.23,0.65374,0.621892866,40,24,16,16,4,0,1345,1.82829E-06,0.075752798
3.98975,5.27749,1.322762078,1390.86,0.56922,0.517054383,42.25352113,33.8028169,2.816901408,16.90140845,4.225352113,0,433,5.31661E-06,0.203506422
5.82511,8.22407,1.41183085,1966.29,0.64012,0.759251945,31.53846154,49.23076923,6.153846154,9.230769231,3.846153846,0,145,3.37037E-06,0.149580001
4.07145,4.95936,1.21808201,1747.55,0.62506,0.588125706,38.0952381,9.523809524,19.04761905,19.04761905,4.761904762,0,505,5.85129E-06,0.242559035
4.17002,4.59875,1.102812457,1891.82,0.62386,0.624171462,38.0952381,9.523809524,19.04761905,19.04761905,4.761904762,0,505,5.48964E-06,0.237510943
4.54759,6.09249,1.3397184,694.433,0.55558,0.340748373,22.22222222,33.33333333,0,33.33333333,11.11111111,0,109,1.55274E-06,0.069109615
5.80307,7.09205,1.22212036,2694.63,0.70076,0.742127681,29.78723404,25.53191489,34.04255319,0,6.382978723,4.255319149,257,2.1851E-06,0.106414343
4.50914,6.68622,1.482814905,2111.83,0.63912,0.829344188,43.07692308,43.07692308,12.30769231,0,1.538461538,0,449,6.79121E-06,0.261287565
6.04263,8.1775,1.35330146,1425.79,0.6423,0.638894691,35.29411765,35.29411765,23.52941176,0,5.882352941,0,361,4.27897E-06,0.158541955
5.8492,6.22843,1.064834507,961.354,0.55302,0.416214467,34.61538462,42.30769231,7.692307692,11.53846154,3.846153846,0,281,4.9496E-06,0.196295831
8.95436,10.37122,1.158231297,1905.44,0.66448,0.84431913,29.78723404,42.55319149,25.53191489,0,2.127659574,0,325,2.36722E-06,0.115136997
5.75735,8.09273,1.405634537,1691.02,0.62226,0.630351188,55.28455285,29.26829268,0,13.00813008,2.43902439,0,801,3.23768E-06,0.150370853
4.59261,7.82021,1.702781207,1157.73,0.56586,0.52942002,54.45544554,28.71287129,0,13.86138614,2.97029703,0,649,3.95846E-06,0.165766757
5.21425,7.10002,1.361656998,1623,0.60756,0.644152363,52.89256198,31.40495868,3.305785124,9.917355372,2.479338843,0,541,7.08919E-06,0.249300417
4.56435,4.73101,1.036513414,98.9464,0.40368,0.272521063,46.89655172,30.34482759,13.79310345,5.517241379,2.068965517,1.379310345,553,9.17442E-07,0.028385684
5.17244,6.68492,1.292411318,934.123,0.55168,0.473960034,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769,8.43827E-06,0.210563907
4.57892,5.0786,1.109126169,157.124,0.37312,0.177460702,25.71428571,24.28571429,7.142857143,28.57142857,7.142857143,0,457,4.37725E-07,0.018761384
11.20267,15.42527,1.376928,2234.71,0.69194,0.870985974,46.875,23.4375,0,25,4.6875,0,1081,5.1731E-06,0.195946611
5.28318,6.67259,1.262987443,846.121,0.4984,0.436963002,45.09803922,37.25490196,3.921568627,11.76470588,1.960784314,0,865,4.32576E-06,0.158659099
4.60575,6.30239,1.368374315,1713.6,0.62758,0.63237339,47.70642202,27.52293578,20.18348624,0,4.587155963,0,667,2.39654E-06,0.116247338
4.27883,6.09971,1.425555584,2055.59,0.65468,0.691170338,44.66019417,23.30097087,27.18446602,0,4.854368932,0,409,2.41287E-06,0.116780022
4.47662,6.17269,1.3788729,1232.55,0.66926,0.532117386,46.51162791,0,37.20930233,0,16.27906977,0,641,6.9383E-07,0.034031253
4.18996,6.86464,1.638354543,1485.11,0.59788,0.6421974,42.85714286,34.28571429,11.42857143,8.571428571,2.857142857,0,433,5.28913E-06,0.220507578
3.92126,8.48171,2.163006279,1301.69,0.60702,0.681209123,39.3442623,39.3442623,19.67213115,0,1.639344262,0,577,2.59625E-06,0.122625621
4.68972,5.76197,1.228638384,858.976,0.50026,0.38774134,43.47826087,28.98550725,5.797101449,17.39130435,2.898550725,0,961,4.06576E-06,0.133631551
4.9879,7.68451,1.540630325,1711.12,0.60526,0.603070853,43.75,39.0625,3.125,12.5,1.5625,0,373,5.05185E-06,0.222477055
4.04124,5.81423,1.438724253,418.996,0.4479,0.329486019,51.28205128,30.76923077,1.282051282,10.25641026,1.282051282,0,1009,3.88801E-06,0.112247194
5.34529,6.13698,1.148109831,739.88,0.51224,0.406056282,52.30769231,27.69230769,0,12.30769231,1.538461538,0,1201,8.08049E-06,0.217883302
4.72083,6.06791,1.285348127,1143.91,0.56796,0.4696213,49.23076923,21.53846154,0,24.61538462,4.615384615,0,801,4.08745E-06,0.169046624
4.33779,5.28957,1.219415878,1257.62,0.58536,0.611741346,55.10204082,30.6122449,0,12.24489796,2.040816327,0,469,5.14546E-06,0.208577046
6.32995,13.3149,2.103476331,5130.94,0.7777,1.560293079,40.57971014,40.57971014,11.5942029,5.797101449,1.449275362,0,169,3.77875E-06,0.185763243
5.12827,8.22186,1.603242419,1843.97,0.62186,0.656710302,43.75,39.0625,3.125,12.5,1.5625,0,373,5.07006E-06,0.228604728
5.1093,8.2386,1.612471376,1814.33,0.61632,0.633477745,43.75,39.0625,3.125,12.5,1.5625,0,373,4.75071E-06,0.212557521
6.09535,6.69718,1.098735922,690.644,0.53236,0.430628357,45.28301887,30.18867925,11.32075472,7.547169811,3.773584906,0,769,2.34295E-06,0.104560555
6.10275,6.68707,1.095746999,689.39,0.53246,0.430709247,45.28301887,30.18867925,11.32075472,7.547169811,3.773584906,0,769,2.3851E-06,0.106553346
4.31032,5.44718,1.263753039,1375.16,0.61104,0.641163799,46.72897196,37.38317757,9.345794393,0,1.869158879,0,481,7.17389E-06,0.276244492
4.51007,4.85912,1.077393477,409.047,0.45794,0.379721225,31.57894737,45.61403509,7.01754386,14.03508772,1.754385965,0,241,2.15323E-06,0.070513609
15.32514,16.10036,1.050584856,2313.87,0.72952,1.081837784,49.36708861,37.97468354,0,11.39240506,1.265822785,0,769,3.71408E-06,0.162849238
7.48414,8.69308,1.16153359,2702.7,0.70186,0.927322766,50.66666667,36,0,12,1.333333333,0,785,4.04715E-06,0.179286088
7.52003,15.98104,2.12512982,2330.88,0.75964,1.034125994,38.29787234,25.53191489,31.91489362,0,4.255319149,0,577,3.02249E-06,0.141283969
6.30446,11.05938,1.75421527,2356.01,0.72756,0.79170643,35.82089552,23.88059701,29.85074627,0,5.970149254,4.47761194,513,2.40058E-06,0.112128853
7.16835,7.6136,1.062113318,1301.87,0.63844,0.50001958,33.8028169,22.53521127,28.16901408,0,7.042253521,8.450704225,385,1.42479E-06,0.069094684
4.82624,5.27869,1.093747928,718.216,0.51358,0.379479525,35.71428571,35.71428571,14.28571429,7.142857143,3.571428571,0,361,0.000020038,0.246546925
7.33598,9.61074,1.310082634,3504.22,0.78594,1.185449532,30,0,0,60,10,0,193,1.15723E-06,0.058434635
4.30482,5.83475,1.355399297,574.268,0.51776,0.426034724,52.27272727,34.09090909,4.545454545,6.818181818,2.272727273,0,1985,6.76654E-06,0.183678969
10.84779,23.87093,2.200533934,1763.03,0.8023,0.880443788,24.61538462,49.23076923,8.717948718,0,8.717948718,8.717948718,1,1.0118E-06,0.050342243
8.62891,13.64672,1.581511454,2198.65,0.7388,0.906809046,38.46153846,35.8974359,20.51282051,0,5.128205128,0,513,1.54948E-06,0.076361585
7.65386,20.68684,2.702798327,1557.34,0.71004,0.750993953,28.57142857,19.04761905,28.57142857,19.04761905,4.761904762,0,769,1.25615E-06,0.060545602
3.86824,6.00262,1.551770314,580.423,0.49896,0.380885496,39.08045977,32.18390805,6.896551724,18.3908046,3.448275862,0,961,3.96248E-06,0.144691072
4.64507,7.33297,1.578656511,1859.57,0.61888,0.646035454,48.93617021,34.04255319,4.255319149,10.63829787,2.127659574,0,481,5.28748E-06,0.224364336
7.72525,9.17432,1.187575807,3262.57,0.77592,1.093313193,30,0,0,60,10,0,385,1.16881E-06,0.058342765
8.41122,9.46604,1.125406303,3298.93,0.7777,1.116438651,30,0,0,60,10,0,385,1.1716E-06,0.058887812
5.78982,6.67771,1.153353645,1342.11,0.61374,0.492560312,42.5,22.5,0,30,5,0,401,4.35654E-06,0.184454259
4.9377,6.46175,1.308655852,850.678,0.54208,0.36567728,25,33.33333333,0,16.66666667,4.166666667,0,217,3.02349E-06,0.124770097
3.80751,4.67375,1.227508267,272.22,0.46228,0.349468178,39.45409429,35.73200993,5.955334988,17.86600496,0.992555831,0,1393,5.25609E-06,0.119785797
4.16158,5.62453,1.351537157,1214.78,0.62338,0.579263307,47.61904762,9.523809524,0,38.0952381,4.761904762,0,649,4.23218E-06,0.173454843
4.93156,8.83128,1.790768033,615.883,0.45152,0.314608621,49.24012158,25.53191489,0,22.49240122,2.73556231,0,481,3.1957E-06,0.089958279
3.94509,5.74545,1.456354608,1030.1,0.62448,0.453129195,33.87096774,38.70967742,9.677419355,11.29032258,6.451612903,0,433,2.21973E-06,0.099901628
7.49363,8.21847,1.096727487,1365.5,0.66292,0.540369582,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.36687E-06,0.111702157
7.97124,8.46005,1.061321702,1391.06,0.6707,0.553876392,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,2.44732E-06,0.114450512
10.72535,11.49557,1.071813041,1284.96,0.63322,0.553040228,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,1.93729E-06,0.094698718
4.11372,6.18049,1.502409012,1405.07,0.60906,0.622620678,46.2962963,37.03703704,9.259259259,0,1.851851852,5.555555556,811,5.52777E-06,0.212940316
3.9654,4.84037,1.220651132,449.023,0.45642,0.322674604,41.55844156,31.16883117,7.792207792,15.58441558,3.896103896,0,641,1.48837E-06,0.065875256
5.12114,5.62972,1.099309919,684.196,0.4795,0.39810702,43.03797468,40.50632911,2.53164557,10.12658228,2.53164557,0,649,2.34218E-06,0.0981466
12.0883,25.71531,2.127289197,5717.21,0.87874,3.035874687,60.60606061,24.24242424,0,12.12121212,3.03030303,0,385,3.65432E-06,0.179861346
9.03515,24.30948,2.690545259,4854.1,0.8463,2.213474918,58.06451613,25.80645161,0,12.90322581,3.225806452,0,337,3.54187E-06,0.172564693
5.5004,7.22153,1.31290997,1737.4,0.63576,0.684004919,38.98305085,32.20338983,16.94915254,6.779661017,3.389830508,0,973,5.46349E-06,0.224113205
