PLD,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KCH4,NCH4 0.1 Bar (mol/kg)
4.00605,4.53296,1.13,354.402,0.42808,0.292462305,37.03703704,37.03703704,7.407407407,14.81481481,3.703703704,0,801.00,6.28116E-05,0.278347597
3.82439,5.08767,1.33,615.239,0.53076,0.357161603,22.22222222,4.444444444,0,57.77777778,11.11111111,0,244.00,3.11448E-06,0.015586332
8.56589,9.75671,1.14,1178.99,0.58796,0.553145051,49.35064935,31.16883117,3.896103896,12.98701299,2.597402597,0,625.00,9.27622E-06,0.046562536
5.94063,10.87652,1.83,2921.17,0.73422,0.936245963,47.05882353,17.64705882,5.882352941,23.52941176,5.882352941,0,625.00,9.15435E-06,0.045603967
9.0463,14.03402,1.55,2586.45,0.73726,0.967621698,48.57142857,22.85714286,0,22.85714286,5.714285714,0,625.00,1.28107E-05,0.063194541
5.60478,9.50106,1.70,2610.77,0.70592,0.82914505,48.57142857,22.85714286,0,22.85714286,5.714285714,0,625.00,2.34393E-05,0.109797605
3.95109,5.41082,1.37,689.74,0.52524,0.438372171,40.90909091,27.27272727,13.63636364,13.63636364,4.545454545,0,385.00,1.69264E-05,0.08298866
5.11822,7.72626,1.51,450.572,0.46606,0.262936384,40.6779661,0,10.16949153,40.6779661,8.474576271,0,865.00,2.30147E-06,0.011359451
14.89456,18.78417,1.26,4984.42,0.86732,2.745569773,51.28205128,30.76923077,2.564102564,12.82051282,2.564102564,0,897.00,6.21964E-06,0.030976296
5.13588,8.3495,1.63,4783.16,0.72832,1.197307898,49.54954955,38.73873874,2.702702703,7.207207207,1.801801802,0,537.00,2.32473E-05,0.115332969
4.68216,6.04405,1.29,1688.7,0.60366,0.672815323,47.82608696,37.39130435,6.086956522,6.956521739,1.739130435,0,1073.00,3.04859E-05,0.150638691
4.05301,5.61648,1.39,516.745,0.50086,0.381282258,51.17647059,25.29411765,2.352941176,17.64705882,3.529411765,0,1049.00,3.25564E-05,0.147388469
4.10495,8.32537,2.03,1647.58,0.64494,0.779327179,30.18867925,45.28301887,22.64150943,0,1.886792453,0,193.00,1.10404E-05,0.055222731
22.8547,23.70226,1.04,4412.27,0.85128,2.158237267,52.07100592,27.81065089,0,15.38461538,4.733727811,0,388.00,5.0785E-06,0.025308622
5.00317,5.74994,1.15,878.167,0.5022,0.44276734,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,4.64848E-05,0.21714058
4.83187,5.56977,1.15,808.449,0.48718,0.419830751,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,4.94219E-05,0.230471878
4.88733,5.63983,1.15,855.405,0.49684,0.433478454,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,4.66952E-05,0.218009275
4.87769,5.60791,1.15,842.515,0.49028,0.424863731,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,4.91744E-05,0.230257285
4.91694,5.70711,1.16,837.724,0.49416,0.433207679,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973.00,4.44057E-05,0.207767735
4.39042,4.86191,1.11,551.676,0.45798,0.369911476,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,5.22979E-05,0.238067429
4.83558,5.27742,1.09,749.186,0.47948,0.405963982,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865.00,5.13211E-05,0.240376329
4.23353,5.93161,1.40,930.9,0.53918,0.47768308,48.52941176,30.88235294,13.23529412,5.882352941,1.470588235,0,1081.00,0.000044172,0.208374265
4.89469,8.83543,1.81,4697.58,0.70502,1.129231696,53.16455696,37.97468354,7.594936709,0,1.265822785,0,865.00,2.64707E-05,0.131768202
4.45937,5.50159,1.23,1492.58,0.65494,0.538292102,26.66666667,26.66666667,40,0,6.666666667,0,289.00,7.54208E-06,0.03754188
5.98736,7.21513,1.21,1050.99,0.57754,0.451245429,37.03703704,33.33333333,11.11111111,14.81481481,3.703703704,0,353.00,1.18359E-05,0.058320885
5.48339,7.93406,1.45,1958.95,0.65098,0.669931008,39.53488372,27.90697674,9.302325581,18.60465116,4.651162791,0,529.00,1.03055E-05,0.050790725
5.31039,6.8261,1.29,2013.01,0.65738,0.647677787,46.15384615,26.92307692,7.692307692,15.38461538,3.846153846,0,273.00,1.69503E-05,0.083051657
4.61596,6.71751,1.46,1298.71,0.58898,0.509679038,41.79104478,29.85074627,2.985074627,20.89552239,4.47761194,0,865.00,1.46272E-05,0.072129347
4.03268,7.27272,1.80,1090.12,0.5691,0.460798523,44.65408805,25.1572327,2.51572327,22.64150943,5.031446541,0,1837.00,0.000028633,0.137294339
4.00765,7.29706,1.82,1115.16,0.57334,0.466433453,44.65408805,25.1572327,2.51572327,22.64150943,5.031446541,0,1837.00,0.000027527,0.130899089
5.56347,7.22422,1.30,270.813,0.42718,0.242653867,34.21052632,47.36842105,0,13.15789474,5.263157895,0,289.00,4.1409E-06,0.020134804
4.73411,6.55469,1.38,1099.38,0.55566,0.476466503,45.58823529,36.76470588,0,5.147058824,2.205882353,4.411764706,889.00,1.99172E-05,0.095142307
4.20706,6.32021,1.50,638.725,0.53758,0.313275058,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721.00,1.99371E-05,0.094340926
6.5073,6.8634,1.05,719.549,0.5622,0.521385911,54.32098765,29.62962963,0,12.34567901,3.703703704,0,1281.00,3.85865E-05,0.176110581
7.59324,7.91812,1.04,702.686,0.52464,0.356602004,32,32,20,12,4,0,385.00,3.88235E-06,0.01948202
8.2985,8.96888,1.08,793.01,0.48892,0.443115183,44.44444444,31.48148148,11.11111111,11.11111111,1.851851852,0,745.00,4.72643E-06,0.023590861
6.41352,8.69843,1.36,1198.15,0.64166,0.463178714,33.68421053,25.26315789,25.26315789,0,7.368421053,4.210526316,961.00,3.54846E-06,0.017700233
4.35167,5.47734,1.26,441.153,0.53456,0.265714939,9.756097561,19.51219512,48.7804878,0,10.97560976,10.97560976,1.00,1.03769E-05,0.049561054
4.22886,5.37435,1.27,739.888,0.55218,0.489451851,54.90196078,27.45098039,0,15.68627451,1.960784314,0,757.00,3.32717E-05,0.159744496
3.92573,5.86312,1.49,1040.22,0.56258,0.473360932,49.5412844,27.52293578,0,18.34862385,4.587155963,0,1054.00,2.62498E-05,0.128358142
7.87011,11.02675,1.40,2519.47,0.72618,0.903367382,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721.00,5.52001E-06,0.027744539
7.46213,9.90019,1.33,2011.36,0.69592,0.769652732,40.90909091,36.36363636,18.18181818,0,4.545454545,0,1081.00,8.14328E-06,0.04041235
7.84586,11.37997,1.45,2401.87,0.732,0.925026127,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721.00,5.26968E-06,0.026357907
8.17134,11.46361,1.40,2568.34,0.73756,0.944870189,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721.00,5.45466E-06,0.027167768
7.21362,10.82518,1.50,2188.1,0.7124,0.841499485,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721.00,5.32262E-06,0.026612817
6.86873,8.97021,1.31,1487.79,0.65952,0.645803141,40.90909091,36.36363636,18.18181818,0,4.545454545,0,1081.00,7.96373E-06,0.039499831
9.87431,12.94916,1.31,3682.66,0.77052,1.302007117,45.83333333,34.02777778,4.861111111,13.19444444,2.083333333,0,333.00,8.69363E-06,0.042946994
5.3405,6.23729,1.17,963.138,0.54376,0.527558673,40.625,49.47916667,4.166666667,3.645833333,2.083333333,0,245.00,1.96705E-05,0.094412696
4.7914,12.53944,2.62,2361.93,0.70004,0.850944859,51.11111111,24.44444444,0,20,4.444444444,0,561.00,2.59694E-05,0.12509603
7.36184,19.48655,2.65,3575.35,0.78202,1.31697763,41.7721519,25.3164557,7.594936709,21.51898734,3.797468354,0,369.00,8.55313E-06,0.041945633
4.59805,9.43814,2.05,1186.55,0.62762,0.504043625,46.15384615,19.23076923,5.769230769,23.07692308,5.769230769,0,1217.00,8.76569E-06,0.043765145
9.18322,14.98566,1.63,1996.87,0.66712,0.916708578,42.37560193,46.22792937,0,7.704654896,1.926163724,0.481540931,961.00,3.08429E-05,0.151007408
5.24741,11.12952,2.12,1456.63,0.58602,0.570419039,47.92013311,35.94009983,0,13.47753744,2.662229617,0,2161.00,8.01536E-06,0.039874524
7.23414,10.27351,1.42,2485.4,0.69088,0.982846282,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977.00,1.45121E-05,0.071873281
7.27261,10.2361,1.41,2541.71,0.69382,1.001891669,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977.00,1.34295E-05,0.066751016
7.63969,10.11008,1.32,2542.47,0.68482,0.975777265,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977.00,1.42689E-05,0.070577243
7.33583,10.39855,1.42,2479.19,0.68986,0.97543939,53.33333333,33.93939394,3.636363636,7.272727273,1.818181818,0,961.00,0.000013907,0.070100647
8.71112,10.2269,1.17,2401.34,0.68814,0.967763711,53.29341317,34.13173653,2.994011976,7.784431138,1.796407186,0,969.00,1.29393E-05,0.064543685
7.14116,9.73841,1.36,2300.67,0.67196,0.893515114,53.98773006,34.35582822,2.45398773,7.36196319,1.840490798,0,961.00,1.50613E-05,0.074670881
9.08074,12.11698,1.33,2855.35,0.72566,1.170511863,54.33526012,34.68208092,2.312138728,6.936416185,1.734104046,0,1025.00,1.24147E-05,0.061533215
5.27423,7.40163,1.40,1612.49,0.63294,0.616191904,36,34,12,13,5,0,609.00,2.96685E-05,0.140049629
5.05596,6.75247,1.34,1597.92,0.63416,0.613129653,34.95145631,35.9223301,11.65048544,12.62135922,4.854368932,0,561.00,3.14161E-05,0.150072906
5.17265,7.76009,1.50,1812.64,0.62694,0.614948504,47.36842105,15.78947368,0,31.57894737,5.263157895,0,721.00,7.71286E-06,0.038609587
3.84254,4.97475,1.29,334.116,0.45972,0.346893039,44.94382022,35.95505618,2.247191011,13.48314607,3.370786517,0,865.00,5.75303E-05,0.260450368
3.84058,4.95927,1.29,332.562,0.45524,0.343349323,44.94382022,35.95505618,2.247191011,13.48314607,3.370786517,0,865.00,0.000056307,0.25390489
4.95516,5.68783,1.15,551.664,0.4337,0.271201491,56.75675676,24.32432432,0,16.21621622,2.702702703,0,1057.00,3.37091E-05,0.157363212
4.05672,6.08119,1.50,1708.62,0.63092,0.663606607,45.09803922,33.33333333,5.882352941,13.7254902,1.960784314,0,465.00,2.87431E-05,0.140340173
4.63989,6.29862,1.36,1002.75,0.53028,0.523862682,46.51162791,37.20930233,9.302325581,0,2.325581395,4.651162791,769.00,8.02209E-05,0.354028189
4.07784,6.32885,1.55,1945.82,0.61616,0.735354317,46.15384615,39.56043956,6.593406593,6.593406593,1.098901099,0,769.00,0.000038833,0.189656271
7.15006,8.32795,1.16,620.827,0.56426,0.36931636,28.91566265,28.91566265,0,36.14457831,6.024096386,0,433.00,2.21568E-06,0.011041765
5.86045,9.25957,1.58,1028.19,0.5866,0.62642296,43.90243902,39.02439024,4.87804878,9.756097561,2.43902439,0,961.00,0.000022075,0.105946177
6.64666,9.77773,1.47,1131.06,0.59318,0.650270498,43.90243902,39.02439024,4.87804878,9.756097561,2.43902439,0,961.00,2.59492E-05,0.119564751
7.93542,10.78123,1.36,1639.7,0.63194,0.767663712,38.59649123,45.61403509,3.50877193,10.52631579,1.754385965,0,217.00,7.20942E-06,0.03580996
13.68041,13.89985,1.02,2097.41,0.74612,1.285653484,64,8,8,16,4,0,361.00,5.95151E-06,0.028564495
9.13356,12.11737,1.33,1509.46,0.6299,0.775433327,48.97959184,32.65306122,4.081632653,12.24489796,2.040816327,0,385.00,0.000022216,0.099141927
8.70516,11.74767,1.35,1677.9,0.65298,0.817396943,44.44444444,31.11111111,4.444444444,17.77777778,2.222222222,0,1249.00,8.03222E-06,0.039620068
5.45731,6.25647,1.15,1620.82,0.57962,0.608631006,50.32258065,34.83870968,7.741935484,5.161290323,0.64516129,1.290322581,409.00,3.41359E-05,0.166614048
7.77199,11.46912,1.48,3068.45,0.71882,1.115193074,50,34.90566038,1.886792453,11.32075472,1.886792453,0,277.00,1.11912E-05,0.055887823
6.32242,10.51647,1.66,3120.53,0.7182,1.100156859,50,35.18518519,1.851851852,11.11111111,1.851851852,0,561.00,1.24378E-05,0.06290563
7.06946,10.514,1.49,2912.18,0.7026,1.049668785,50,35.71428571,1.785714286,10.71428571,1.785714286,0,577.00,1.34633E-05,0.06658566
7.94889,11.426,1.44,2683.89,0.70728,1.056434906,49.55752212,36.28318584,1.769911504,10.61946903,1.769911504,0,569.00,1.31865E-05,0.064882571
6.23555,9.29118,1.49,2509.82,0.67564,0.935056452,47.32824427,40.45801527,1.526717557,9.160305344,1.526717557,0,569.00,1.57702E-05,0.078357951
4.5492,5.93645,1.30,1214.73,0.5658,0.513593246,42.25352113,28.16901408,7.042253521,16.90140845,2.816901408,0,961.00,0.000027979,0.134696763
4.55805,5.88201,1.29,1212.06,0.56466,0.512214371,42.25352113,28.16901408,7.042253521,16.90140845,2.816901408,0,961.00,2.79241E-05,0.135157142
4.47904,6.15206,1.37,1276.72,0.5671,0.516658619,42.25352113,28.16901408,7.042253521,16.90140845,2.816901408,0,961.00,2.86794E-05,0.138636004
4.65234,6.00206,1.29,1235.68,0.5665,0.515276376,42.25352113,28.16901408,7.042253521,16.90140845,2.816901408,0,961.00,2.93614E-05,0.142400897
5.0269,7.1268,1.42,358.825,0.4262,0.215248177,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.47893E-05,0.069684696
5.08713,7.16916,1.41,373.235,0.43366,0.221855016,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.38735E-05,0.065410004
5.13218,7.42906,1.45,434.561,0.45532,0.2569149,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.19218E-05,0.057393542
5.07987,7.25865,1.43,400.526,0.44058,0.235753042,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.32149E-05,0.062764793
5.08834,7.23101,1.42,386.48,0.43948,0.230907859,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.32377E-05,0.062927433
9.8426,9.97802,1.01,935.074,0.57052,0.532052597,34.375,46.875,6.25,6.25,3.125,3.125,253.00,4.30151E-06,0.021408224
9.94208,10.07018,1.01,794.344,0.55722,0.454528399,34.375,46.875,6.25,6.25,3.125,3.125,253.00,3.60651E-06,0.01776994
9.84285,9.99905,1.02,943.29,0.56764,0.531254387,34.375,46.875,6.25,6.25,3.125,3.125,253.00,4.24512E-06,0.021239634
9.93982,10.09823,1.02,795.56,0.5615,0.458880544,34.375,46.875,6.25,6.25,3.125,3.125,253.00,3.68384E-06,0.018577522
4.10664,5.114,1.25,604.269,0.51768,0.439725469,38.62068966,34.48275862,12.4137931,12.4137931,2.068965517,0,559.00,0.000010454,0.051815551
4.82285,5.57969,1.16,294.435,0.43154,0.218429378,42.25352113,33.8028169,8.450704225,0,7.042253521,2.816901408,1153.00,1.59405E-05,0.073299511
7.19713,8.07557,1.12,1212.41,0.58964,0.600752112,44.94382022,35.95505618,8.988764045,8.988764045,1.123595506,0,1153.00,1.43105E-05,0.071446234
4.2524,6.31717,1.49,2169.3,0.62774,0.702321642,44.94382022,35.95505618,8.988764045,8.988764045,1.123595506,0,385.00,2.49082E-05,0.123835309
6.50142,9.5634,1.47,3099.23,0.715,1.050657873,44.94382022,35.95505618,8.988764045,8.988764045,1.123595506,0,385.00,8.07442E-06,0.040600844
4.49344,6.1387,1.37,1789.86,0.65712,0.699019955,36.70886076,40.50632911,5.063291139,12.65822785,5.063291139,0,313.00,0.000016497,0.081981572
6.50064,8.56175,1.32,1075.32,0.59424,0.431672236,38.88888889,26.38888889,12.5,16.66666667,5.555555556,0,593.00,6.3722E-06,0.031535167
10.79912,11.26336,1.04,2040.05,0.70576,0.802924275,39.50617284,24.69135802,14.81481481,14.81481481,6.172839506,0,529.00,4.72719E-06,0.023538426
4.25333,5.08668,1.20,436.203,0.49492,0.332341743,37.5,25,31.25,0,6.25,0,481.00,4.06272E-05,0.189866988
4.03476,4.28353,1.06,106.248,0.4005,0.267907313,48.05194805,29.87012987,9.090909091,10.38961039,2.597402597,0,817.00,7.11133E-06,0.033863159
4.77382,5.2265,1.09,514.746,0.45722,0.336678866,45.39007092,34.04255319,5.673758865,11.34751773,3.546099291,0,1441.00,0.000046244,0.213150886
5.34059,7.09944,1.33,2306.16,0.66844,0.748207945,46.15384615,23.07692308,0,25,5.769230769,0,649.00,1.13597E-05,0.056028136
5.87305,6.9462,1.18,1561.67,0.64562,0.510993621,46.55172414,15.51724138,0,31.03448276,6.896551724,0,811.00,1.01546E-05,0.050070176
5.22442,6.8306,1.31,340.675,0.4939,0.25188827,21.42857143,10.71428571,58.92857143,0,8.928571429,0,577.00,4.01696E-06,0.019699289
4.13517,7.66338,1.85,968.092,0.6039,0.414049859,24,24,36,4,12,0,193.00,9.10013E-06,0.04490824
5.43482,9.5696,1.76,2489.78,0.7068,1.056818182,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,577.00,1.31267E-05,0.065653602
5.33186,7.49679,1.41,358.052,0.37554,0.198704721,21.62162162,16.21621622,35.13513514,10.81081081,5.405405405,0,241.00,1.58482E-05,0.074050326
8.78691,13.52781,1.54,5101.42,0.84438,2.069411733,44.85981308,28.03738318,11.21495327,12.14953271,3.738317757,0,133.00,4.77786E-06,0.02417914
6.24859,7.286,1.17,2265.44,0.64522,0.743750591,47.36842105,31.57894737,5.263157895,13.15789474,2.631578947,0,577.00,0.00001574,0.078848261
7.89388,14.86745,1.88,3562.78,0.80412,1.320055946,45.28301887,22.64150943,0,24.52830189,7.547169811,0,289.00,4.05951E-06,0.020437216
4.05182,5.53082,1.37,352.795,0.43972,0.298739062,37.5,33.33333333,4.166666667,20.83333333,4.166666667,0,721.00,3.53199E-05,0.162998801
6.40962,6.76851,1.06,960.355,0.56466,0.528430785,47.27272727,36.36363636,3.636363636,10.90909091,1.818181818,0,1025.00,1.96647E-05,0.093027721
4.99407,8.03478,1.61,2309.74,0.6774,0.829008189,53.76344086,25.80645161,4.301075269,12.90322581,3.225806452,0,1027.00,1.63884E-05,0.08139591
6.22623,8.03748,1.29,1666.8,0.63388,0.582738839,43.10344828,18.96551724,0,31.03448276,5.172413793,0,625.00,8.33063E-06,0.041328656
5.576,8.07184,1.45,2053.35,0.6414,0.696976184,49.18032787,29.50819672,4.918032787,14.75409836,1.639344262,0,673.00,1.40131E-05,0.069504055
5.62116,8.36266,1.49,2642.76,0.6693,0.835094689,49.18032787,29.50819672,4.918032787,14.75409836,1.639344262,0,673.00,2.47284E-05,0.12133149
4.36716,5.68988,1.30,327.274,0.50092,0.364326652,51.42857143,28.57142857,0,17.14285714,2.857142857,0,937.00,5.13426E-05,0.22398181
4.37702,5.82311,1.33,740.435,0.5389,0.418960102,51.42857143,28.57142857,0,17.14285714,2.857142857,0,937.00,4.67467E-05,0.217148569
4.11763,5.71457,1.39,297.782,0.49356,0.351320763,51.42857143,28.57142857,0,17.14285714,2.857142857,0,1249.00,5.17349E-05,0.22704696
6.20483,7.57252,1.22,1532.99,0.64122,0.567943881,45.37815126,15.12605042,0,31.93277311,7.56302521,0,721.00,1.35347E-05,0.065887039
4.49755,14.06271,3.13,1954.76,0.70444,0.756436702,46.15384615,15.38461538,0,30.76923077,7.692307692,0,721.00,9.5895E-06,0.04780412
7.12488,8.36657,1.17,1707.38,0.64952,0.595796986,45,15,0,32.5,7.5,0,481.00,9.87647E-06,0.048951701
4.39968,5.40217,1.23,526.122,0.5075,0.294305266,43.75,25,18.75,0,9.375,0,481.00,5.38893E-06,0.026955633
4.08543,5.13222,1.26,519.905,0.48634,0.288747321,45.16129032,25.80645161,19.35483871,0,6.451612903,0,481.00,5.98731E-06,0.029462786
4.80817,5.97545,1.24,1916.53,0.6495,0.683371298,34.7826087,23.1884058,37.68115942,0,4.347826087,0,257.00,1.45738E-05,0.072068736
5.02145,6.22091,1.24,1571.44,0.62322,0.613103788,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.23888E-05,0.060553556
3.85425,5.76939,1.50,1382.81,0.60596,0.583872118,48,16,0,32,4,0,481.00,7.45732E-06,0.036668116
5.8376,8.32761,1.43,3505.37,0.72342,1.091351797,31.37254902,43.1372549,19.60784314,3.921568627,1.960784314,0,161.00,1.16819E-05,0.058128656
3.95603,7.62911,1.93,1613.09,0.60912,0.66074679,40,48.64864865,1.081081081,7.567567568,1.621621622,0,465.00,1.66747E-05,0.082745634
6.5153,7.15079,1.10,1368.21,0.57664,0.653061224,42.66666667,49.33333333,0,5.333333333,1.333333333,0,325.00,1.75992E-05,0.083520996
4.72819,6.90703,1.46,1338.24,0.59866,0.529684486,41.79104478,29.85074627,2.985074627,20.89552239,4.47761194,0,649.00,1.35025E-05,0.066287551
5.14931,7.40462,1.44,739.826,0.61198,0.592309405,48.64864865,24.32432432,8.108108108,16.21621622,2.702702703,0,865.00,2.04946E-05,0.100755023
7.60887,12.68207,1.67,2536.5,0.72558,1.020103166,51.5625,29.0625,0,15,3.75,0,949.00,6.81426E-06,0.033768306
8.64872,9.70753,1.12,2681.44,0.71546,0.872992341,49.27536232,23.1884058,0,21.73913043,5.797101449,0,313.00,1.05949E-05,0.052718261
8.36575,9.0043,1.08,2728.12,0.717,0.884258351,50,24.32432432,0,20.27027027,5.405405405,0,337.00,1.17369E-05,0.057820256
11.62964,13.1918,1.13,3174.78,0.75586,1.093976371,46.75324675,23.37662338,2.597402597,22.07792208,5.194805195,0,325.00,8.20911E-06,0.040637208
8.71131,9.64298,1.11,2569.97,0.71204,0.879562319,48.19277108,24.09638554,2.409638554,20.48192771,4.819277108,0,721.00,1.51998E-05,0.074343062
11.14997,12.65736,1.14,3371.73,0.75748,1.116724777,47.5,23.75,2.5,21.25,5,0,343.00,8.55337E-06,0.042293475
12.09962,12.46942,1.03,3438.75,0.76174,1.152675741,47.56097561,24.3902439,2.43902439,20.73170732,4.87804878,0,349.00,8.11185E-06,0.040006067
6.68644,6.89356,1.03,1401.99,0.61704,0.598928405,42.10526316,26.31578947,0,26.31578947,5.263157895,0,529.00,1.32404E-05,0.066552199
7.20507,10.79969,1.50,1618.65,0.67404,0.651164588,46.15384615,10.25641026,5.128205128,30.76923077,7.692307692,0,1025.00,6.77365E-06,0.033738164
4.09601,7.7085,1.88,755.121,0.56508,0.418909803,45,10,5,32.5,7.5,0,1025.00,6.3186E-06,0.030620583
6.70448,13.89608,2.07,3582.31,0.7826,1.271916423,50.60240964,25.30120482,3.614457831,15.6626506,4.819277108,0,2017.00,8.69004E-06,0.043137183
5.60823,12.59507,2.25,2822.83,0.72258,0.956815013,48.27586207,29.88505747,0,18.3908046,3.448275862,0,233.00,8.20258E-06,0.040848564
5.18128,5.93683,1.15,368.35,0.43244,0.322523866,39.13043478,39.13043478,8.695652174,10.86956522,2.173913043,0,721.00,3.11683E-05,0.139055407
6.535,8.53834,1.31,2801.49,0.7009,0.850903167,53.73134328,22.3880597,1.492537313,17.91044776,4.47761194,0,457.00,2.26451E-05,0.109968001
5.61829,17.88281,3.18,2619.7,0.74628,1.247563483,58.74125874,27.97202797,0,11.18881119,2.097902098,0,1025.00,1.06113E-05,0.052572839
3.94057,12.81278,3.25,1449.15,0.61784,0.664471264,54.16666667,33.33333333,1.388888889,8.333333333,2.777777778,0,1729.00,4.77636E-05,0.227749707
